match_id,side,minute,player_in,player_out,reason
4364022,ol,70,Alejandro Gomes Rodríguez,Nemanja Matić,Tactique
4364022,ol,87,Tanner Tessmann,Corentin Tolisso,Tactique
4364022,adv,4,Malang Sarr,Nampalys Mendy,Tactique
4364021,adv,45,Ludovic Blas,Mousa Al-Tamari,Tactique
4364021,adv,45,Kader Meïté,Arnaud Kalimuendo,Tactique
4364021,ol,65,Tanner Tessmann,Corentin Tolisso,Tactique
4364021,adv,74,Kazeem Olaigbe,Seko Fofana,Tactique
4364021,adv,74,Andrés Gómez,Lorenz Assignon,Tactique
4364021,ol,75,Jordan Veretout,Nemanja Matić,Tactique
4364021,ol,75,Georges Mikautadze,Alexandre Lacazette,Tactique
4364021,adv,84,Ismaël Koné,Djaoui Cissé,Tactique
4364021,ol,85,Abner,Malick Fofana,Tactique
4364021,ol,85,Saël Kumbedi,Rayan Cherki,Tactique
4364004,ol,27,Paul Akouokou,Corentin Tolisso,Blessure
4364004,ol,45,Ainsley Maitland-Niles,Paul Akouokou,Tactique
4364004,ol,45,Thiago Almada,Jordan Veretout,Tactique
4364004,ol,62,Malick Fofana,Saël Kumbedi,Tactique
4364004,adv,73,Ben Old,Irvin Cardona,Tactique
4364004,adv,73,Louis Mouton,Aïmen Moueffek,Tactique
4364004,adv,88,Ibrahim Sissoko,Lucas Stassin,Tactique
4364004,ol,88,Clinton Mata,Rayan Cherki,Tactique
4364004,adv,89,Yunis Abdelhamid,Zuriko Davitashvili,Tactique
4547802,adv,45,Luke Shaw,Noussair Mazraoui,Tactique
4547802,ol,54,Alexandre Lacazette,Jordan Veretout,Tactique
4547802,ol,54,Tanner Tessmann,Paul Akouokou,Tactique
4547802,ol,63,Malick Fofana,Georges Mikautadze,Tactique
4547802,adv,85,Kobbie Mainoo,Rasmus Højlund,Tactique
4547802,adv,85,Mason Mount,Manuel Ugarte,Tactique
4547802,adv,99,Harry Amass,Patrick Dorgu,Tactique
4547802,adv,99,Christian Eriksen,Alejandro Garnacho,Tactique
4547802,ol,105,Abner,Rayan Cherki,Tactique
4547802,ol,114,Duje Caleta-Car,Nicolás Tagliafico,Tactique
4363997,adv,65,Florian Ayé,Ado Onaiwu,Tactique
4363997,adv,65,Theo Bair,Clément Akpa,Tactique
4363997,adv,70,Fredrik Oppegård,Gideon Mensah,Tactique
4363997,adv,70,Paul Joly,Ki-Jana Hoever,Tactique
4363997,adv,81,Rudy Matondo,Kévin Danois,Blessure
4363997,ol,84,Tanner Tessmann,Thiago Almada,Tactique
4363997,ol,85,Jordan Veretout,Rayan Cherki,Tactique
4363997,ol,85,Ainsley Maitland-Niles,Nemanja Matić,Tactique
4363997,ol,8,Nicolás Tagliafico,Georges Mikautadze,Tactique
4547798,ol,50,Alexandre Lacazette,Paul Akouokou,Blessure
4547798,adv,62,Joshua Zirkzee,Rasmus Højlund,Tactique
4547798,adv,71,Mason Mount,Manuel Ugarte,Tactique
4547798,adv,82,Kobbie Mainoo,Alejandro Garnacho,Tactique
4547798,adv,82,Victor Lindelöf,Harry Maguire,Tactique
4363990,ol,6,Rayan Cherki,Ernest Nuamah,Blessure
4363990,adv,60,Matias Fernandez-Pardo,Ngal'ayel Mukau,Blessure
4363990,ol,67,Jordan Veretout,Nemanja Matić,Tactique
4363990,ol,68,Georges Mikautadze,Alexandre Lacazette,Tactique
4363990,adv,70,Chuba Akpom,Jonathan David,Tactique
4363990,adv,70,Osame Sahraoui,Mitchel Bakker,Tactique
4363990,adv,82,Ismaily,Gabriel Gudmundsson,Tactique
4363990,adv,83,Nabil Bentaleb,André Gomes,Tactique
4363990,ol,1,Paul Akouokou,Thiago Almada,Tactique
4363980,adv,69,Samuel Amo-Ameyaw,Sebastian Nanasi,Tactique
4363980,ol,69,Thiago Almada,Jordan Veretout,Tactique
4363980,ol,77,Alexandre Lacazette,Ernest Nuamah,Tactique
4363980,ol,84,Nemanja Matić,Tanner Tessmann,Tactique
4363980,ol,84,Nicolás Tagliafico,Abner,Tactique
4363980,adv,89,Thomas Delaine,Dilane Bakwa,Tactique
4363980,adv,4,Sékou Mara,Emmanuel Emegha,Tactique
4363980,adv,4,Abakar Sylla,Valentín Barco,Tactique
4363972,ol,45,Tanner Tessmann,Nemanja Matić,Tactique
4363972,adv,70,Ahmed Hassan,Issa Soumaré,Tactique
4363972,adv,70,Rassoul Ndiaye,Yassine Kechta,Tactique
4363972,adv,70,Antoine Joujou,André Ayew,Tactique
4363972,ol,70,Malick Fofana,Ernest Nuamah,Tactique
4363972,ol,76,Georges Mikautadze,Rayan Cherki,Tactique
4363972,ol,85,Jordan Veretout,Alexandre Lacazette,Tactique
4363972,adv,2,Ilyes Housni,Abdoulaye Touré,Tactique
4547696,ol,45,Duje Caleta-Car,Moussa Niakhaté,Tactique
4547696,adv,45,Mihai Popescu,Valentin Crețu,Tactique
4547696,adv,45,Juri Cisotti,Malcom Edjouma,Tactique
4547696,adv,45,David Miculescu,Risto Radunovic,Tactique
4547696,adv,45,Alexandru Musi,Adrian Șut,Tactique
4547696,ol,52,Nemanja Matić,Corentin Tolisso,Tactique
4547696,ol,52,Thiago Almada,Tanner Tessmann,Tactique
4547696,ol,64,Malick Fofana,Rayan Cherki,Tactique
4547696,ol,74,Saël Kumbedi,Abner,Tactique
4547696,adv,78,Andrei Gheorghiță,Mihai Toma,Tactique
4363963,ol,45,Ainsley Maitland-Niles,Saël Kumbedi,Tactique
4363963,adv,65,Sofiane Diop,Mohamed-Ali Cho,Tactique
4363963,ol,65,Ernest Nuamah,Malick Fofana,Tactique
4363963,adv,76,Jérémie Boga,Gaëtan Laborde,Tactique
4363963,adv,76,Pablo Rosario,Hicham Boudaoui,Tactique
4363963,ol,76,Rayan Cherki,Nemanja Matić,Tactique
4363963,ol,76,Georges Mikautadze,Alexandre Lacazette,Tactique
4363963,adv,83,Ali Abdi,Melvin Bard,Tactique
4363963,adv,83,Badredine Bouanani,Moïse Bombito,Tactique
4363963,ol,88,Jordan Veretout,Thiago Almada,Tactique
4547688,adv,45,Vlad Chiricheș,Baba Alhassan,Tactique
4547688,adv,45,Andrei Gheorghiță,Juri Cisotti,Tactique
4547688,adv,45,Alexandru Băluță,Malcom Edjouma,Tactique
4547688,ol,67,Malick Fofana,Ernest Nuamah,Tactique
4547688,ol,67,Alexandre Lacazette,Georges Mikautadze,Tactique
4547688,ol,75,Jordan Veretout,Tanner Tessmann,Tactique
4547688,ol,75,Thiago Almada,Nemanja Matić,Tactique
4547688,adv,76,Alexandru Musi,Florin Tănase,Tactique
4547688,adv,89,Marius Ștefănescu,David Miculescu,Tactique
4547688,ol,2,Paul Akouokou,Corentin Tolisso,Tactique
4363952,ol,69,Nemanja Matić,Tanner Tessmann,Tactique
4363952,ol,82,Malick Fofana,Alexandre Lacazette,Tactique
4363952,ol,89,Ernest Nuamah,Rayan Cherki,Tactique
4363952,adv,89,Jonas Martin,Mathias Pereira Lage,Tactique
4363952,adv,89,Kamory Doumbia,Hugo Magnetti,Tactique
4363949,adv,60,Fabián Ruiz,Désiré Doué,Tactique
4363949,ol,63,Alexandre Lacazette,Nemanja Matić,Tactique
4363949,ol,63,Thiago Almada,Ernest Nuamah,Tactique
4363949,adv,67,Lucas Hernández,Khvicha Kvaratskhelia,Tactique
4363949,adv,73,Gonçalo Ramos,Ousmane Dembélé,Tactique
4363949,adv,73,Kang-in Lee,Bradley Barcola,Tactique
4363949,ol,79,Ainsley Maitland-Niles,Saël Kumbedi,Tactique
4363949,ol,79,Georges Mikautadze,Malick Fofana,Tactique
4363934,adv,61,Kiki Kouyaté,Bamo Meïté,Tactique
4363934,adv,61,Khalil Fayad,Rabby Nzingoula,Tactique
4363934,adv,68,Wahbi Khazri,Andy Delort,Tactique
4363934,adv,68,Junior Ndiaye,Jordan Ferri,Tactique
4363934,adv,68,Nicolas Pays,Tanguy Coulibaly,Tactique
4363934,ol,69,Alexandre Lacazette,Georges Mikautadze,Tactique
4363934,ol,69,Thiago Almada,Rayan Cherki,Tactique
4363934,ol,69,Abner,Nicolás Tagliafico,Tactique
4363934,ol,77,Jordan Veretout,Nemanja Matić,Tactique
4363934,ol,77,Malick Fofana,Corentin Tolisso,Tactique
4363929,adv,65,Amadou Koné,John Patrick,Tactique
4363929,ol,73,Ainsley Maitland-Niles,Saël Kumbedi,Blessure
4363929,ol,73,Thiago Almada,Nemanja Matić,Tactique
4363929,ol,73,Malick Fofana,Ernest Nuamah,Tactique
4363929,adv,74,Pape Sissoko,Oumar Diakité,Tactique
4363929,adv,74,Patrick Zabi,Sergio Akieme,Tactique
4363929,ol,80,Jordan Veretout,Tanner Tessmann,Tactique
4363929,ol,80,Abner,Nicolás Tagliafico,Tactique
4363929,adv,87,Hiroki Sekine,Junya Ito,Tactique
4363929,adv,88,Ike Orazi,Mamadou Diakhon,Tactique
4363914,adv,57,Amine Gouiri,Bilal Nadir,Tactique
4363914,adv,79,Pol Lirola,Quentin Merlin,Tactique
4363914,ol,79,Georges Mikautadze,Alexandre Lacazette,Blessure
4363914,ol,85,Thiago Almada,Nemanja Matić,Tactique
4363914,ol,85,Tanner Tessmann,Jordan Veretout,Tactique
4363914,adv,89,Ulisses Garcia,Mason Greenwood,Tactique
4445400,ol,63,Alexandre Lacazette,Tanner Tessmann,Tactique
4445400,ol,63,Nemanja Matić,Jordan Veretout,Tactique
4445400,adv,73,Denny Gropper,Anton Nedyalkov,Tactique
4445400,adv,73,Ivaylo Chochev,Caio Vidal,Tactique
4445400,ol,77,Nicolás Tagliafico,Abner,Tactique
4445400,adv,78,Edvin Kurtulus,Son,Tactique
4445400,adv,78,Georgi Rusev,Erick Marcus,Tactique
4445400,ol,83,Saël Kumbedi,Ernest Nuamah,Tactique
4445400,adv,89,Deroy Duarte,Rwan Cruz,Tactique
4363906,ol,63,Georges Mikautadze,Alexandre Lacazette,Tactique
4363906,ol,63,Thiago Almada,Rayan Cherki,Tactique
4363906,adv,68,Marcus Coco,Florent Mollet,Tactique
4363906,adv,68,Mostafa Mohamed,Herba Guirassy,Tactique
4363906,ol,72,Ainsley Maitland-Niles,Saël Kumbedi,Tactique
4363906,adv,77,Louis Leroux,Nicolas Cozza,Tactique
4363906,adv,77,Dehmaine Tabibou,Kelvin Amian,Tactique
4363906,adv,3,Jean-Philippe Gbamin,Matthis Abline,Tactique
4445405,ol,42,Alexandre Lacazette,Malick Fofana,Blessure
4445405,adv,58,Allan Saint-Maximin,İrfan Can Kahveci,Tactique
4445405,ol,66,Duje Caleta-Car,Saël Kumbedi,Tactique
4445405,adv,71,Edin Dzeko,Youssef En-Nesyri,Tactique
4445405,ol,78,Jordan Veretout,Corentin Tolisso,Tactique
4445405,ol,78,Ernest Nuamah,Georges Mikautadze,Tactique
4445405,adv,81,Cengiz Ünder,Dusan Tadic,Tactique
4363899,ol,69,Malick Fofana,Saïd Benrahma,Tactique
4363899,adv,76,Frank Magri,Joshua King,Tactique
4363899,adv,76,Shavy Babicka,Zakaria Aboukhlal,Tactique
4363899,ol,78,Ainsley Maitland-Niles,Saël Kumbedi,Blessure
4363899,ol,78,Ernest Nuamah,Rayan Cherki,Tactique
4363899,adv,84,Miha Zajc,Denis Genreau,Tactique
4515308,adv,60,Sofiane Atik,Pierre Kohser,Tactique
4515308,ol,64,Clinton Mata,Ainsley Maitland-Niles,Tactique
4515308,ol,64,Alexandre Lacazette,Georges Mikautadze,Tactique
4515308,adv,72,Kelian Mersel,Billel Moumen,Tactique
4515308,adv,73,Matthieu Mainge,Ayoub Ezzaytouni,Tactique
4515308,ol,75,Ernest Nuamah,Saïd Benrahma,Tactique
4515308,ol,75,Jordan Veretout,Nemanja Matić,Tactique
4515308,adv,82,Erwan Nordé,Joris Mendy,Tactique
4515308,adv,82,Yanis Mecheri,Safwan Mbaé,Blessure
4363893,adv,45,Jordan Amavi,Massadio Haïdara,Blessure
4363893,ol,45,Abner,Nicolás Tagliafico,Blessure
4363893,ol,45,Ernest Nuamah,Jordan Veretout,Tactique
4363893,ol,66,Ainsley Maitland-Niles,Tanner Tessmann,Tactique
4363893,adv,75,Romain Del Castillo,Kamory Doumbia,Tactique
4363893,adv,75,Mathias Pereira Lage,Mama Baldé,Tactique
4363893,ol,75,Georges Mikautadze,Alexandre Lacazette,Tactique
4363893,ol,79,Saïd Benrahma,Malick Fofana,Tactique
4363893,adv,84,Abdallah Sima,Ludovic Ajorque,Tactique
4363893,adv,4,Luck Zogbé,Jordan Amavi,Blessure
4363879,adv,63,Wahbi Khazri,Akor Adams,Tactique
4363879,ol,64,Rayan Cherki,Saïd Benrahma,Tactique
4363879,ol,64,Corentin Tolisso,Ernest Nuamah,Tactique
4363879,ol,64,Moussa Niakhaté,Ainsley Maitland-Niles,Tactique
4363879,adv,64,Khalil Fayad,Nikola Maksimović,Blessure
4363879,ol,74,Tanner Tessmann,Nemanja Matić,Tactique
4363879,adv,74,Stefan Dzodic,Téji Savanier,Tactique
4363879,ol,75,Georges Mikautadze,Jordan Veretout,Tactique
4363879,adv,86,Théo Sainte-Luce,Issiaga Sylla,Tactique
4363879,adv,86,Yanis Issoufou,Rabby Nzingoula,Tactique
4502430,ol,28,Jordan Veretout,Corentin Tolisso,Blessure
4502430,ol,45,Rayan Cherki,Maxence Caqueret,Tactique
4502430,ol,66,Georges Mikautadze,Alexandre Lacazette,Tactique
4502430,adv,72,Mathis Colin,Adam Abeddou,Tactique
4502430,adv,72,Kevin Koubemba,Malick Sambou,Tactique
4502430,adv,82,Babou Seye,Yassine Chah,Tactique
4502430,adv,82,Giovanni Hospital,Thomas De Parmentier,Tactique
4502430,adv,1,Yann Kouadio,Allassane Ouattara,Tactique
4502430,ol,1,Nemanja Matić,Tanner Tessmann,Tactique
4502430,ol,1,Enzo Molebe,Malick Fofana,Tactique
4363877,adv,62,Bradley Barcola,Kang-in Lee,Tactique
4363877,adv,62,Marquinhos,Lucas Beraldo,Tactique
4363877,adv,63,Lucas Hernández,Nuno Mendes,Tactique
4363877,ol,65,Alexandre Lacazette,Georges Mikautadze,Tactique
4363877,ol,65,Malick Fofana,Ernest Nuamah,Tactique
4363877,ol,65,Saïd Benrahma,Rayan Cherki,Tactique
4363877,adv,82,Gonçalo Ramos,Désiré Doué,Tactique
4363877,ol,82,Duje Caleta-Car,Jordan Veretout,Tactique
4363877,adv,85,Fabián Ruiz,Ousmane Dembélé,Tactique
4445399,adv,45,Rasmus Nissen Kristensen,Niels Nkounkou,Tactique
4445399,adv,45,Ellyes Skhiri,Tuta,Tactique
4445399,adv,62,Omar Marmoush,Farès Chaïbi,Tactique
4445399,adv,62,Can Uzun,Mario Götze,Tactique
4445399,ol,71,Jordan Veretout,Ernest Nuamah,Tactique
4445399,ol,71,Saïd Benrahma,Rayan Cherki,Tactique
4445399,adv,78,Jean-Mattéo Bahoya,Ansgar Knauff,Tactique
4445399,ol,80,Tanner Tessmann,Corentin Tolisso,Tactique
4445399,ol,80,Georges Mikautadze,Alexandre Lacazette,Tactique
4445399,ol,80,Abner,Nicolás Tagliafico,Tactique
4363863,adv,55,Ibrahima Niane,Bamba Dieng,Tactique
4363863,adv,64,Estéban Lepaul,Jim Allevinah,Tactique
4363863,ol,67,Georges Mikautadze,Alexandre Lacazette,Tactique
4363863,ol,67,Ernest Nuamah,Rayan Cherki,Tactique
4363863,adv,75,Yassin Belkhdim,Jean-Eudes Aholou,Tactique
4363863,adv,75,Lilian Raolisoa,Farid El Melali,Tactique
4363863,adv,75,Jacques Ekomié,Florent Hanin,Tactique
4363863,ol,81,Abner,Nicolás Tagliafico,Tactique
4363863,ol,81,Tanner Tessmann,Nemanja Matić,Tactique
4363863,ol,88,Wilfried Zaha,Malick Fofana,Tactique
4363859,adv,4,Badredine Bouanani,Mohamed-Ali Cho,Blessure
4363859,ol,45,Rayan Cherki,Saïd Benrahma,Tactique
4363859,ol,70,Ainsley Maitland-Niles,Duje Caleta-Car,Tactique
4363859,ol,70,Georges Mikautadze,Alexandre Lacazette,Tactique
4363859,adv,72,Gaëtan Laborde,Tanguy Ndombélé,Tactique
4363859,adv,72,Amidou Doumbouya,Yaël Nandjou,Tactique
4363859,ol,76,Ernest Nuamah,Malick Fofana,Tactique
4363859,adv,82,Issiaga Camara,Hicham Boudaoui,Tactique
4363859,ol,82,Maxence Caqueret,Corentin Tolisso,Tactique
4363859,adv,83,Rareș Ilie,Sofiane Diop,Tactique
4445452,ol,45,Corentin Tolisso,Ernest Nuamah,Tactique
4445452,adv,59,Matheus Silva,Marko Vesovic,Tactique
4445452,adv,59,Leandro Andrade,Oleksiy Kashchuk,Tactique
4445452,adv,59,Júlio Romão,Patrick Andrade,Tactique
4445452,ol,61,Saïd Benrahma,Rayan Cherki,Tactique
4445452,adv,64,Elvin Cafarquliyev,Toral Bayramov,Tactique
4445452,adv,73,Emmanuel Addai,Yassine Benzia,Tactique
4445452,ol,75,Nemanja Matić,Tanner Tessmann,Tactique
4445452,ol,75,Maxence Caqueret,Jordan Veretout,Tactique
4445452,ol,81,Enzo Molebe,Malick Fofana,Tactique
4363850,ol,67,Malick Fofana,Ernest Nuamah,Tactique
4363850,adv,69,Teddy Teuma,Amadou Koné,Blessure
4363850,adv,76,Aurélio Buta,Nhoa Sangui,Tactique
4363850,ol,78,Tanner Tessmann,Nemanja Matić,Tactique
4363850,ol,78,Georges Mikautadze,Saïd Benrahma,Tactique
4363850,adv,2,Amine Salama,Oumar Diakité,Tactique
4363850,adv,2,Gabriel Moscardo,Valentin Atangana,Tactique
4363834,adv,61,Ibrahim Sissoko,Lucas Stassin,Tactique
4363834,ol,64,Tanner Tessmann,Nemanja Matić,Tactique
4363834,ol,64,Ernest Nuamah,Jordan Veretout,Tactique
4363834,adv,76,Ibrahima Wadji,Augustine Boakye,Tactique
4363834,adv,77,Dennis Appiah,Yvann Maçon,Tactique
4363834,adv,77,Aïmen Moueffek,Louis Mouton,Tactique
4363834,ol,78,Clinton Mata,Rayan Cherki,Tactique
4363834,ol,79,Georges Mikautadze,Alexandre Lacazette,Tactique
4363834,ol,85,Wilfried Zaha,Malick Fofana,Tactique
4363834,adv,86,Mathis Amougou,Benjamin Bouchouari,Tactique
4445417,ol,60,Rayan Cherki,Georges Mikautadze,Tactique
4445417,ol,60,Alexandre Lacazette,Gift Orban,Tactique
4445417,ol,60,Malick Fofana,Saïd Benrahma,Tactique
4445417,ol,60,Ainsley Maitland-Niles,Saël Kumbedi,Tactique
4445417,adv,67,Pavel Kaderabek,Alexander Prass,Tactique
4445417,adv,67,Marius Bülter,Andrej Kramaric,Tactique
4445417,adv,74,Haris Tabakovic,Max Moerstedt,Tactique
4445417,adv,75,Adam Hlozek,Tom Bischof,Tactique
4445417,ol,81,Corentin Tolisso,Maxence Caqueret,Tactique
4363829,adv,69,Matias Fernandez-Pardo,Osame Sahraoui,Tactique
4363829,adv,69,Ayyoub Bouaddi,Angel Gomes,Tactique
4363829,ol,76,Saïd Benrahma,Jordan Veretout,Tactique
4363829,adv,80,Mitchel Bakker,Edon Zhegrova,Tactique
4363829,adv,80,Mohamed Bayo,Ngal'ayel Mukau,Tactique
4363829,ol,84,Georges Mikautadze,Alexandre Lacazette,Tactique
4363829,adv,84,Ousmane Touré,Thomas Meunier,Blessure
4363818,adv,45,Rayan Raveloson,Kévin Danois,Tactique
4363818,adv,66,Theo Bair,Gaëtan Perrin,Tactique
4363818,adv,66,Lassine Sinayoko,Florian Ayé,Tactique
4363818,ol,68,Alexandre Lacazette,Saïd Benrahma,Tactique
4363818,ol,76,Wilfried Zaha,Nemanja Matić,Tactique
4363818,ol,77,Rayan Cherki,Georges Mikautadze,Tactique
4363818,adv,83,Ado Onaiwu,Hamed Traoré,Blessure
4363818,ol,84,Ainsley Maitland-Niles,Saël Kumbedi,Tactique
4363818,adv,1,Assane Dioussé,Elisha Owusu,Tactique
4445402,ol,64,Malick Fofana,Saïd Benrahma,Tactique
4445402,ol,64,Maxence Caqueret,Tanner Tessmann,Tactique
4445402,adv,65,Semih Kılıçsoy,Ernest Muci,Tactique
4445402,ol,71,Wilfried Zaha,Ernest Nuamah,Tactique
4445402,ol,78,Georges Mikautadze,Rayan Cherki,Tactique
4445402,ol,78,Gift Orban,Alexandre Lacazette,Tactique
4445402,adv,85,Onur Bulut,Ciro Immobile,Tactique
4445402,adv,85,Moatasem Al-Musrati,João Mário,Tactique
4445402,adv,6,Salih Uçan,Gedson Fernandes,Tactique
4363808,adv,64,Emmanuel Sabbi,Issa Soumaré,Tactique
4363808,adv,65,André Ayew,Timothée Pembélé,Tactique
4363808,adv,65,Daler Kuzyaev,Rassoul Ndiaye,Tactique
4363808,ol,71,Saïd Benrahma,Alexandre Lacazette,Tactique
4363808,ol,71,Georges Mikautadze,Rayan Cherki,Tactique
4363808,ol,72,Ernest Nuamah,Malick Fofana,Tactique
4363808,adv,79,Steve Ngoura,Josué Casimir,Tactique
4363808,adv,80,Yassine Kechta,Abdoulaye Touré,Tactique
4363808,ol,82,Warmed Omari,Corentin Tolisso,Tactique
4363808,ol,85,Saël Kumbedi,Clinton Mata,Tactique
4363797,adv,64,Mostafa Mohamed,Jean-Philippe Gbamin,Tactique
4363797,ol,64,Ernest Nuamah,Rayan Cherki,Tactique
4363797,adv,65,Florent Mollet,Sorba Thomas,Tactique
4363797,adv,72,Ignatius Ganago,Moses Simon,Tactique
4363797,ol,73,Maxence Caqueret,Corentin Tolisso,Tactique
4363797,ol,73,Tanner Tessmann,Malick Fofana,Tactique
4363797,adv,80,Dehmaine Tabibou,Pedro Chirivella,Tactique
4363797,adv,80,Louis Leroux,Matthis Abline,Tactique
4363797,ol,82,Abner,Saïd Benrahma,Tactique
4363797,ol,82,Georges Mikautadze,Alexandre Lacazette,Tactique
4445356,ol,27,Maxence Caqueret,Nemanja Matić,Blessure
4445356,ol,42,Moussa Niakhaté,Clinton Mata,Blessure
4445356,adv,45,Kieran Dowell,Tom Lawrence,Tactique
4445356,adv,60,Neraysho Kasanwirjo,James Tavernier,Tactique
4445356,adv,68,Nicolas Raskin,Connor Barron,Tactique
4445356,adv,68,Dujon Sterling,Vaclav Cerny,Tactique
4445356,ol,74,Mahamadou Diawara,Jordan Veretout,Tactique
4445356,ol,74,Saïd Benrahma,Malick Fofana,Tactique
4445356,ol,74,Ernest Nuamah,Rayan Cherki,Tactique
4445356,adv,80,Ross McCausland,Nedim Bajrami,Tactique
4363794,ol,52,Rayan Cherki,Jordan Veretout,Tactique
4363794,ol,52,Malick Fofana,Wilfried Zaha,Tactique
4363794,adv,63,Zakaria Aboukhlal,Frank Magri,Tactique
4363794,adv,64,Joshua King,Shavy Babicka,Tactique
4363794,adv,66,Gabriel Suazo,Aron Dønnum,Blessure
4363794,ol,66,Corentin Tolisso,Tanner Tessmann,Tactique
4363794,ol,67,Alexandre Lacazette,Georges Mikautadze,Tactique
4363794,ol,88,Ainsley Maitland-Niles,Saël Kumbedi,Tactique
4363794,adv,3,Miha Zajc,Yann Gboho,Tactique
4363794,adv,3,Denis Genreau,Vincent Sierro,Tactique
4445401,adv,59,Charalampos Kostoulas,Roman Yaremchuk,
4445401,ol,66,Wilfried Zaha,Malick Fofana,Tactique
4445401,ol,66,Tanner Tessmann,Nemanja Matić,Tactique
4445401,ol,66,Saïd Benrahma,Rayan Cherki,Tactique
4445401,adv,67,Willian,Dani García,
4445401,adv,67,Marko Stamenić,Lorenzo Pirola,Blessure
4445401,ol,74,Georges Mikautadze,Alexandre Lacazette,Tactique
4445401,ol,80,Mahamadou Diawara,Ernest Nuamah,Tactique
4445401,adv,82,Andreas Ntoi,Panagiotis Retsos,
4445401,adv,82,Kristoffer Velde,Chiquinho,
4363779,adv,10,Valentin Rongier,Amine Harit,Tactique
4363779,adv,45,Pol Lirola,Elye Wahi,Tactique
4363779,adv,66,Ulisses Garcia,Ismaël Koné,Tactique
4363779,ol,66,Maxence Caqueret,Jordan Veretout,Tactique
4363779,ol,66,Georges Mikautadze,Alexandre Lacazette,Tactique
4363779,ol,74,Malick Fofana,Corentin Tolisso,Tactique
4363779,ol,74,Ernest Nuamah,Abner,Tactique
4363779,adv,78,Neal Maupay,Luis Henrique,Tactique
4363779,adv,78,Jonathan Rowe,Mason Greenwood,Tactique
4363779,ol,82,Rayan Cherki,Nemanja Matić,Tactique
4363772,adv,57,Hamzat Ojediran,David Da Costa,Tactique
4363772,ol,64,Jordan Veretout,Corentin Tolisso,Blessure
4363772,ol,64,Georges Mikautadze,Gift Orban,Tactique
4363772,adv,69,Rémy Labeau Lascary,Wesley Saïd,Tactique
4363772,ol,79,Malick Fofana,Abner,Tactique
4363772,adv,83,Anass Zaroury,Adrien Thomasson,Tactique
4363772,adv,83,Martín Satriano,Florian Sotoca,Tactique
4363772,adv,84,Neil El Aynaoui,Andy Diouf,Tactique
4363772,ol,87,Tanner Tessmann,Nemanja Matić,Blessure
4363762,adv,45,Caleb Wiley,Félix Lemaréchal,Tactique
4363762,ol,58,Malick Fofana,Georges Mikautadze,Tactique
4363762,ol,58,Gift Orban,Abner,Tactique
4363762,adv,67,Sékou Mara,Sebastian Nanasi,Tactique
4363762,adv,68,Marvin Senaya,Habib Diarra,Tactique
4363762,adv,73,Diego Moreira,Saïdou Sow,Blessure
4363762,adv,81,Jérémy Sebas,Emmanuel Emegha,Tactique
4363762,ol,86,Tanner Tessmann,Nemanja Matić,Tactique
4363762,ol,1,Adryelson,Duje Caleta-Car,Blessure
4363759,ol,16,Georges Mikautadze,Ernest Nuamah,Blessure
4363759,adv,63,Jordan Teze,Vanderson,Tactique
4363759,adv,63,George Ilenikhena,Breel Embolo,Tactique
4363759,ol,72,Nemanja Matić,Abner,Tactique
4363759,ol,72,Mama Baldé,Malick Fofana,Tactique
4363759,adv,76,Kassoum Ouattara,Eliesse Ben Seghir,Tactique
4363759,ol,80,Corentin Tolisso,Maxence Caqueret,Tactique
4363759,ol,80,Mahamadou Diawara,Saïd Benrahma,Tactique
4363759,adv,85,Wilfried Singo,Takumi Minamino,Tactique
4363759,adv,85,Soungoutou Magassa,Denis Zakaria,Tactique
4363751,ol,67,Malick Fofana,Orel Mangala,Tactique
4363751,adv,72,Hans Hateboer,Lorenz Assignon,Tactique
4363751,ol,75,Mama Baldé,Ernest Nuamah,Tactique
4363751,adv,80,Baptiste Santamaria,Benjamin Bourigeaud,Tactique
4363751,ol,84,Ainsley Maitland-Niles,Abner,Tactique
4363751,ol,84,Mahamadou Diawara,Maxence Caqueret,Tactique
4363751,ol,85,Corentin Tolisso,Nemanja Matić,Tactique
4363751,adv,86,Adrien Truffert,Alidu Seidu,Tactique
4363751,adv,86,Henrik Meister,Albert Grønbaek,Tactique
4323552,ol,66,Ernest Nuamah,Rayan Cherki,Tactique
4323552,ol,72,Ainsley Maitland-Niles,Clinton Mata,Tactique
4323552,ol,73,Orel Mangala,Corentin Tolisso,Tactique
4323552,ol,73,Malick Fofana,Saïd Benrahma,Tactique
4323552,adv,84,Kang-in Lee,Bradley Barcola,Blessure
4323552,ol,85,Mama Baldé,Nemanja Matić,Tactique
4323552,adv,2,Marco Asensio,Ousmane Dembélé,Tactique
4094879,adv,66,Lucas Perrin,Thomas Delaine,Tactique
4094879,ol,67,Orel Mangala,Corentin Tolisso,Tactique
4094879,adv,68,Aboubacar Ali,Habib Diarra,Blessure
4094879,ol,68,Malick Fofana,Saïd Benrahma,Tactique
4094879,ol,68,Ernest Nuamah,Rayan Cherki,Tactique
4094879,adv,82,Patrick Ouotro,Rabby Nzingoula,Tactique
4094879,ol,88,Ainsley Maitland-Niles,Nicolás Tagliafico,Tactique
4094871,ol,66,Ernest Nuamah,Gift Orban,Tactique
4094871,adv,72,Jim Allevinah,Elbasan Rashani,Tactique
4094871,adv,72,Habib Keïta,Johan Gastien,Tactique
